industry,skills,title,job_id
Computer Software,Data Science,"  Data Scientist - AI Start-UP
",LI126
Computer Software,Research,"  Data Scientist - AI Start-UP
",LI126
Computer Software,Artificial Intelligence (AI),"  Data Scientist - AI Start-UP
",LI126
Computer Software,Talent Intelligence,"  Data Scientist - AI Start-UP
",LI126
Computer Software,Machine Learning,"  Data Scientist - AI Start-UP
",LI126
Computer Software,Natural Language Processing (NLP),"  Data Scientist - AI Start-UP
",LI126
Computer Software,Master's Degree,"  Data Scientist - AI Start-UP
",LI126
Information Technology and Services,Science,"  Principal Data Scientist - Walmart Labs
",LI127
Information Technology and Services,Analytics,"  Principal Data Scientist - Walmart Labs
",LI127
Information Technology and Services,Business,"  Principal Data Scientist - Walmart Labs
",LI127
Information Technology and Services,Statistics,"  Principal Data Scientist - Walmart Labs
",LI127
Information Technology and Services,Retail,"  Principal Data Scientist - Walmart Labs
",LI127
Information Technology and Services,Scientists,"  Principal Data Scientist - Walmart Labs
",LI127
Information Technology and Services,Leadership,"  Principal Data Scientist - Walmart Labs
",LI127
Information Technology and Services,Economics,"  Principal Data Scientist - Walmart Labs
",LI127
Information Technology and Services,Algorithms,"  Principal Data Scientist - Walmart Labs
",LI127
Information Technology and Services,Merchandising,"  Principal Data Scientist - Walmart Labs
",LI127
Information Technology and Services,Bachelor's Degree,"  Principal Data Scientist - Walmart Labs
",LI127
Computer Software,Data Science,"  Data Scientist
",LI128
Computer Software,Statistics,"  Data Scientist
",LI128
Computer Software,Machine Learning,"  Data Scientist
",LI128
Computer Software,Bachelor's Degree,"  Data Scientist
",LI128
Information Technology and Services,Python (Programming Language),"  Data Scientist
",LI129
Information Technology and Services,Data Science,"  Data Scientist
",LI129
Information Technology and Services,R,"  Data Scientist
",LI129
Information Technology and Services,Apache Spark,"  Data Scientist
",LI129
Information Technology and Services,ML,"  Data Scientist
",LI129
Information Technology and Services,Big Data,"  Data Scientist
",LI129
Information Technology and Services,Natural Language Processing (NLP),"  Data Scientist
",LI129
Information Technology and Services,Scala,"  Data Scientist
",LI129
Information Technology and Services,Python (Programming Language),"  Data Scientist
",LI129
Information Technology and Services,SQL,"  Data Scientist
",LI129
Information Technology and Services,Data Analysis,"  Data Scientist
",LI129
Information Technology and Services,Data Mining,"  Data Scientist
",LI129
Information Technology and Services,Data Science,"  Data Scientist
",LI129
Information Technology and Services,R,"  Data Scientist
",LI129
Information Technology and Services,Statistics,"  Data Scientist
",LI129
Information Technology and Services,Critical Thinking,"  Data Scientist
",LI129
Information Technology and Services,Problem Solving,"  Data Scientist
",LI129
Information Technology and Services,Bachelor's Degree,"  Data Scientist
",LI129
Retail,Python (Programming Language),"  Data Scientist
",LI130
Retail,Data Science,"  Data Scientist
",LI130
Retail,R,"  Data Scientist
",LI130
Retail,Microsoft SQL Server,"  Data Scientist
",LI130
Retail,Statistics,"  Data Scientist
",LI130
Retail,Supply Chain Optimization,"  Data Scientist
",LI130
Retail,Apache Spark,"  Data Scientist
",LI130
Retail,Hadoop,"  Data Scientist
",LI130
Retail,Amazon Web Services (AWS),"  Data Scientist
",LI130
Retail,Master's Degree,"  Data Scientist
",LI130
Retail,Writing,"  Data Analyst
",LI131
Retail,Manuals,"  Data Analyst
",LI131
Retail,Newsletters,"  Data Analyst
",LI131
Retail,Terminology,"  Data Analyst
",LI131
Retail,Magazines,"  Data Analyst
",LI131
Retail,Facility Management (FM),"  Data Analyst
",LI131
Retail,Technical Writing,"  Data Analyst
",LI131
Retail,Technical Subject Matter,"  Data Analyst
",LI131
Retail,Training Manuals,"  Data Analyst
",LI131
Retail,Public Policy,"  Data Analyst
",LI131
Information Technology and Services,Solution Building,"  Senior Data Engineer/ Data Scientist
",LI132
Information Technology and Services,Apache Spark,"  Senior Data Engineer/ Data Scientist
",LI132
Information Technology and Services,Apache Kafka,"  Senior Data Engineer/ Data Scientist
",LI132
Information Technology and Services,Ontologies,"  Senior Data Engineer/ Data Scientist
",LI132
Computer Software,Microsoft Excel,"  Reporting and Data Analyst
",LI133
Computer Software,Management,"  Reporting and Data Analyst
",LI133
Computer Software,Analytical Skills,"  Reporting and Data Analyst
",LI133
Computer Software,Data Analysis,"  Reporting and Data Analyst
",LI133
Computer Software,Reporting,"  Reporting and Data Analyst
",LI133
Computer Software,Business Process,"  Reporting and Data Analyst
",LI133
Computer Software,Advertising,"  Reporting and Data Analyst
",LI133
Computer Software,Communication,"  Reporting and Data Analyst
",LI133
Computer Software,Computer Hardware,"  Reporting and Data Analyst
",LI133
Computer Software,Start-ups,"  Reporting and Data Analyst
",LI133
Computer Software,Bachelor's Degree,"  Reporting and Data Analyst
",LI133
Publishing,SQL,"  Senior Data Analyst
",LI134
Publishing,Tableau,"  Senior Data Analyst
",LI134
Publishing,Data Analysis,"  Senior Data Analyst
",LI134
Publishing,Dimensional Modeling,"  Senior Data Analyst
",LI134
Publishing,Problem Solving,"  Senior Data Analyst
",LI134
Publishing,Logical Data Modeling,"  Senior Data Analyst
",LI134
Publishing,Business Analysis,"  Senior Data Analyst
",LI134
Publishing,Relational Data Modeling,"  Senior Data Analyst
",LI134
Publishing,Amazon Web Services (AWS),"  Senior Data Analyst
",LI134
Publishing,Bachelor's Degree,"  Senior Data Analyst
",LI134
Information Technology and Services,Data Analysis,"  Data Analyst - Remedy
",LI135
Information Technology and Services,Training Documentation,"  Data Analyst - Remedy
",LI135
Information Technology and Services,Employee Benefits Design,"  Data Analyst - Remedy
",LI135
Information Technology and Services,Account Reconciliation,"  Data Analyst - Remedy
",LI135
Information Technology and Services,Data Extraction,"  Data Analyst - Remedy
",LI135
Information Technology and Services,"Extract, Transform, Load (ETL)","  Data Analyst - Remedy
",LI135
Information Technology and Services,Strategy,"  Data Analyst - Remedy
",LI135
Information Technology and Services,BMC Remedy,"  Data Analyst - Remedy
",LI135
Information Technology and Services,Testing,"  Data Analyst - Remedy
",LI135
Information Technology and Services,Query Analyzer,"  Data Analyst - Remedy
",LI135
Information Technology and Services,Bachelor's Degree,"  Data Analyst - Remedy
",LI135
Computer Software,Data Analysis,"  Data Scientist
",LI136
Computer Software,Data Science,"  Data Scientist
",LI136
Computer Software,Vendor Management,"  Data Scientist
",LI136
Computer Software,E-Learning,"  Data Scientist
",LI136
Computer Software,U.S. Department of Defense,"  Data Scientist
",LI136
Computer Software,HTML,"  Data Scientist
",LI136
Computer Software,XML,"  Data Scientist
",LI136
Computer Software,Higher Education,"  Data Scientist
",LI136
Computer Software,Leadership,"  Data Scientist
",LI136
Computer Software,Training,"  Data Scientist
",LI136
Computer Software,Bachelor's Degree,"  Data Scientist
",LI136
Computer Hardware,Data Mining,"  Sr. to Lead Data Scientist - (IoT startup, up to $200k)
",LI137
Computer Hardware,Data Science,"  Sr. to Lead Data Scientist - (IoT startup, up to $200k)
",LI137
Computer Hardware,Internet of Things (IoT),"  Sr. to Lead Data Scientist - (IoT startup, up to $200k)
",LI137
Computer Hardware,Communication,"  Sr. to Lead Data Scientist - (IoT startup, up to $200k)
",LI137
Computer Hardware,Regression Testing,"  Sr. to Lead Data Scientist - (IoT startup, up to $200k)
",LI137
Computer Hardware,Decision Trees,"  Sr. to Lead Data Scientist - (IoT startup, up to $200k)
",LI137
Computer Hardware,Inductive Output Tube (IOT),"  Sr. to Lead Data Scientist - (IoT startup, up to $200k)
",LI137
Computer Hardware,Start-ups,"  Sr. to Lead Data Scientist - (IoT startup, up to $200k)
",LI137
Computer Hardware,Algorithms,"  Sr. to Lead Data Scientist - (IoT startup, up to $200k)
",LI137
Computer Hardware,Equities,"  Sr. to Lead Data Scientist - (IoT startup, up to $200k)
",LI137
Computer Software,Statistics,"  Senior to Principal data scientist
",LI138
Computer Software,Cloud Computing,"  Senior to Principal data scientist
",LI138
Computer Software,Apache Spark,"  Senior to Principal data scientist
",LI138
Computer Software,Deep Learning,"  Senior to Principal data scientist
",LI138
Computer Software,Knowledge Management,"  Senior to Principal data scientist
",LI138
Computer Software,Machine Learning,"  Senior to Principal data scientist
",LI138
Computer Software,Natural Language Processing (NLP),"  Senior to Principal data scientist
",LI138
Computer Software,Neural Networks,"  Senior to Principal data scientist
",LI138
Computer Software,TensorFlow,"  Senior to Principal data scientist
",LI138
Computer Software,Time Series Analysis,"  Senior to Principal data scientist
",LI138
Computer Software,Master's Degree,"  Senior to Principal data scientist
",LI138
Hospital & Health Care,Data Analysis,"  Data Analyst
",LI139
Hospital & Health Care,Meridian,"  Data Analyst
",LI139
Hospital & Health Care,Spreadsheets,"  Data Analyst
",LI139
Hospital & Health Care,Mining,"  Data Analyst
",LI139
Hospital & Health Care,Management System,"  Data Analyst
",LI139
Hospital & Health Care,Microsoft Power BI,"  Data Analyst
",LI139
Hospital & Health Care,Dynamics,"  Data Analyst
",LI139
Hospital & Health Care,Leadership,"  Data Analyst
",LI139
Hospital & Health Care,Microsoft Dynamics AX,"  Data Analyst
",LI139
Hospital & Health Care,C-Level,"  Data Analyst
",LI139
Information Technology and Services,Python (Programming Language),"  Data Scientist
",LI140
Information Technology and Services,Microsoft Word,"  Data Scientist
",LI140
Information Technology and Services,R,"  Data Scientist
",LI140
Information Technology and Services,Statistics,"  Data Scientist
",LI140
Information Technology and Services,Data Cleaning,"  Data Scientist
",LI140
Information Technology and Services,Mergers & Acquisitions (M&A),"  Data Scientist
",LI140
Information Technology and Services,Statistical Modeling,"  Data Scientist
",LI140
Information Technology and Services,Engineering,"  Data Scientist
",LI140
Information Technology and Services,ML,"  Data Scientist
",LI140
Information Technology and Services,Data Quality,"  Data Scientist
",LI140
Information Technology and Services,Bachelor's Degree,"  Data Scientist
",LI140
Insurance,Python (Programming Language),"  Senior Data Science Actuary
",LI141
Insurance,Data Science,"  Senior Data Science Actuary
",LI141
Insurance,Property & Casualty Insurance,"  Senior Data Science Actuary
",LI141
Insurance,Insurance,"  Senior Data Science Actuary
",LI141
Insurance,C (Programming Language),"  Senior Data Science Actuary
",LI141
Insurance,Statistical Modeling,"  Senior Data Science Actuary
",LI141
Insurance,Actuarial Science,"  Senior Data Science Actuary
",LI141
Insurance,Predictive Analytics,"  Senior Data Science Actuary
",LI141
Insurance,Visual Basic for Applications (VBA),"  Senior Data Science Actuary
",LI141
Insurance,Commercial Insurance,"  Senior Data Science Actuary
",LI141
Insurance,Master's Degree,"  Senior Data Science Actuary
",LI141
Marketing and Advertising,Data Analysis,"  Senior ETL Data Analyst
",LI142
Marketing and Advertising,Data Integration,"  Senior ETL Data Analyst
",LI142
Marketing and Advertising,Hadoop,"  Senior ETL Data Analyst
",LI142
Marketing and Advertising,Data Profiling,"  Senior ETL Data Analyst
",LI142
Marketing and Advertising,"Extract, Transform, Load (ETL)","  Senior ETL Data Analyst
",LI142
Marketing and Advertising,Databases,"  Senior ETL Data Analyst
",LI142
Marketing and Advertising,Data Modeling,"  Senior ETL Data Analyst
",LI142
Marketing and Advertising,Marketing,"  Senior ETL Data Analyst
",LI142
Marketing and Advertising,Bachelor's Degree,"  Senior ETL Data Analyst
",LI142
Marketing and Advertising,Management,"  Data Science Manager, Programmatic Buying Unit
",LI143
Marketing and Advertising,Analytics,"  Data Science Manager, Programmatic Buying Unit
",LI143
Marketing and Advertising,Programmatic Media Buying,"  Data Science Manager, Programmatic Buying Unit
",LI143
Marketing and Advertising,Online Marketing,"  Data Science Manager, Programmatic Buying Unit
",LI143
Marketing and Advertising,Web Analytics,"  Data Science Manager, Programmatic Buying Unit
",LI143
Marketing and Advertising,DMP,"  Data Science Manager, Programmatic Buying Unit
",LI143
Marketing and Advertising,Trading Desk,"  Data Science Manager, Programmatic Buying Unit
",LI143
Marketing and Advertising,Qualitative Research,"  Data Science Manager, Programmatic Buying Unit
",LI143
